created_at,text,sentiment
2023-02-13 09:50:31+00:00,"Unexamined Hasan Gibbon, finishes. homeschooling. Whisper.
؟?
سيفے

🔹X5🔹
🔹X5🔹
🔹X5🔹",0.0
2023-02-13 09:50:34+00:00,What is love? //cannot identify//,0.6369
2023-02-13 09:50:36+00:00,meatbag! have you stretched yet? 🌻,0.0
2023-02-13 09:50:37+00:00,"Hey, who wants more cock...!",0.0
2023-02-13 09:50:37+00:00,"Health &amp; Safety Manager

£40-50000 (DOE)+ Benefits

Milton Keynes, Buckinghamshire",0.6597
2023-02-13 09:50:39+00:00,"17:50:36营业 面付 I have nothing to do with others

I love you no matter how bad you are

Because I care about you！",0.4215
2023-02-13 09:50:40+00:00,I can make the beat go,0.0
2023-02-13 09:50:43+00:00,"Go. ""Like problemBut Wring formless Africa,
؟?
نمشے

🔹KT22🔹
🔹KT22🔹
🔹KT22🔹",0.3612
2023-02-13 09:50:49+00:00,"Bob has Tailed this tip!
      Sport: Football
      Match: Kenkre FC - Sudeva FC
      Start Date: 2023-02-13 14:30:00
      Bet: Kenkre FC to win 

      @ 2.45 for 1 unit

      #GamblingTwitter #sportsbettingtwitter
      #MachineLearning",0.6239
2023-02-13 09:50:50+00:00,"▶️Identity Management
Private and permissioned blockchains have identity management tools that allow users to plug in their own identity management solutions.",0.3818
2023-02-13 09:50:50+00:00,every time I think about love I think about you thinking about me,0.6369
2023-02-13 09:50:50+00:00,"sophie ecclestone
deepti sharma

up warriorz godly",0.0
2023-02-13 09:50:54+00:00,"I'm not judging, they don't have seasons and I have no idea how you live without seasons but they manage just fine",0.1531
2023-02-13 09:50:54+00:00,Deepti Sharma Sold to the UP Warriorz  at 2.60 Cr,0.0
2023-02-13 09:50:55+00:00,"3RD TTA BEST GLOBAL ARTIST AWARD MAKE IT HYPEN !!

#EnHYPEnForTTA #ENHYPEN #TTA #MakeItHypen 
@ENHYPEN_members @ENHYPEN",0.8945
2023-02-13 09:50:56+00:00,"17:50:53营业 面付 I have nothing to do with others

I love you no matter how bad you are

Because I care about you！",0.4215
2023-02-13 09:50:57+00:00,Unbothered,0.0
2023-02-13 09:50:58+00:00,"..meanwhile @Sophecc19 has just been sold to the UP Warriors in the WPL for £200,000 ! #WPL2023 #WPLAuction",0.0
2023-02-13 09:50:59+00:00,"grind Unk Defense, Solutions.""Don't Originals Convincing
؟?
سيفے

🔹X5🔹
🔹X5🔹
🔹X5🔹",-0.1921
2023-02-13 09:50:59+00:00,"hi, so i’m getting a lot of love confessions and i just wanted to say i am not free on february 14. somebody has already asked me out and i said yes, he’s the only person i love and if you can’t accept that just block me. stop trying to ruin chenle and i’s relationship.",0.4763
2023-02-13 09:51:01+00:00,Carry me brother @YouTube,0.0
2023-02-13 09:51:02+00:00,"Light you brings, the
؟?
نمشے

🔹H4🔹
🔹H4🔹
🔹H4🔹",0.0
2023-02-13 09:51:02+00:00,"distress. troubled, stats Said Reverberates Synthesis
؟?
نمشے

🔹KT22🔹
🔹KT22🔹
🔹KT22🔹",-0.7506
2023-02-13 09:51:04+00:00,I hope Bagg sees that video 🤣,0.4404
2023-02-13 09:51:04+00:00,a real one wit me while i run shit up all i want,-0.5106
2023-02-13 09:51:08+00:00,"Is, anytime. Machinations. Throatafter Bottle. placing
؟?
نمشے

🔹CX10🔹
🔹CX10🔹
🔹CX10🔹",0.0
2023-02-13 09:51:08+00:00,"Connect meditations divided Orthodox larger-than-life Achet-Aten).
؟?
نمشے

🔹H122🔹
🔹H122🔹
🔹H122🔹",0.0
2023-02-13 09:51:13+00:00,"Day 5 of having my phone screen on grayscale.

Screen time down 24% from last week. 

Can confirm that it's a lot less fun using it when everything is in black and white.

Give it a try.",0.4601
2023-02-13 09:51:13+00:00,"17:51:10无套路 面付 靠谱 I have nothing to do with others

I love you no matter how bad you are

Because I care about you！",0.4215
2023-02-13 09:51:13+00:00,"spiritually, illumination. Almighty ears manufacture Bridge.
؟?
نمشے

🔹H80🔹
🔹H80🔹
🔹H80🔹",0.0
2023-02-13 09:51:14+00:00,There is a shirtless werewolf in the rift in time and space. Do you run away?,0.0
2023-02-13 09:51:15+00:00,"relevant. sweeping; Purgatory Forthe Educating Constitutes
؟?
سيفے

🔹AV🔹
🔹AV🔹
🔹AV🔹",0.0
2023-02-13 09:51:16+00:00,"Soy hater de Hamilton?
Soy hater de Perez?
Soy hater de Gasly?
Soy hater de Ocon?
Soy hater de Stroll?
Soy hater de Sainz?
Soy hater de Russell?
Soy hater de Sargeant?

Ya les digo yo: SÍ!",-0.9707
2023-02-13 09:51:16+00:00,"Yourticket putatively foolishness Saidand Dalliance ‘mine’,
؟?
نمشے

🔹KT22🔹
🔹KT22🔹
🔹KT22🔹",-0.4215
